Date,Open,High,Low,Close,Volume,Adj Close
2011-06-07,9.73,9.73,9.73,9.73,000,9.12
2011-06-06,9.55,9.55,9.55,9.55,000,8.95
2011-06-03,9.63,9.63,9.63,9.63,000,9.03
2011-06-02,9.68,9.68,9.68,9.68,000,9.07
2011-06-01,9.60,9.60,9.60,9.60,000,9.00
2011-05-31,9.67,9.67,9.67,9.67,000,9.07
2011-05-27,9.48,9.48,9.48,9.48,000,8.89
2011-05-26,9.31,9.31,9.31,9.31,000,8.73
2011-05-25,9.24,9.24,9.24,9.24,000,8.66
2011-05-24,9.29,9.29,9.29,9.29,000,8.71
2011-05-23,9.10,9.10,9.10,9.10,000,8.53
2011-05-20,9.36,9.36,9.36,9.36,000,8.77
2011-05-19,9.49,9.49,9.49,9.49,000,8.90
2011-05-18,9.44,9.44,9.44,9.44,000,8.85
2011-05-17,9.37,9.37,9.37,9.37,000,8.78
2011-05-16,9.41,9.41,9.41,9.41,000,8.82
2011-05-13,9.38,9.38,9.38,9.38,000,8.79
2011-05-12,9.47,9.47,9.47,9.47,000,8.88
2011-05-11,9.60,9.60,9.60,9.60,000,9.00
2011-05-10,9.80,9.80,9.80,9.80,000,9.19
2011-05-09,9.75,9.75,9.75,9.75,000,9.14
2011-05-06,9.81,9.81,9.81,9.81,000,9.20
2011-05-05,9.73,9.73,9.73,9.73,000,9.12
2011-05-04,9.90,9.90,9.90,9.90,000,9.28
2011-05-03,10.11,10.11,10.11,10.11,000,9.48
2011-05-02,10.29,10.29,10.29,10.29,000,9.65
2011-04-29,10.31,10.31,10.31,10.31,000,9.67
2011-04-28,10.22,10.22,10.22,10.22,000,9.58
2011-04-27,10.18,10.18,10.18,10.18,000,9.54
2011-04-26,10.14,10.14,10.14,10.14,000,9.51
2011-04-25,10.04,10.04,10.04,10.04,000,9.41
2011-04-21,10.14,10.14,10.14,10.14,000,9.51
2011-04-20,10.02,10.02,10.02,10.02,000,9.39
2011-04-19,9.82,9.82,9.82,9.82,000,9.21
2011-04-18,9.66,9.66,9.66,9.66,000,9.06
2011-04-15,9.98,9.98,9.98,9.98,000,9.36
2011-04-14,9.98,9.98,9.98,9.98,000,9.36
2011-04-13,10.05,10.05,10.05,10.05,000,9.42
2011-04-12,10.06,10.06,10.06,10.06,000,9.43
2011-04-11,10.28,10.28,10.28,10.28,000,9.64
2011-04-08,10.33,10.33,10.33,10.33,000,9.68
2011-04-07,10.28,10.28,10.28,10.28,000,9.64
2011-04-06,10.30,10.30,10.30,10.30,000,9.66
2011-04-05,10.18,10.18,10.18,10.18,000,9.54
2011-04-04,10.18,10.18,10.18,10.18,000,9.54
2011-04-01,10.13,10.13,10.13,10.13,000,9.50
